dataset,relative_path,filename,original_class,standardized_class,split,role
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(33).jpg,leaf_spot_(33).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(117).jpg,leaf_spot_(117).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(157).jpg,leaf_spot_(157).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(21).jpg,leaf_spot_(21).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(163).jpg,leaf_spot_(163).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(84).jpg,leaf_spot_(84).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(177).jpg,leaf_spot_(177).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(83).jpg,leaf_spot_(83).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(3).jpg,leaf_spot_(3).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(148).jpg,leaf_spot_(148).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(174).jpg,leaf_spot_(174).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(187).jpg,leaf_spot_(187).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(159).jpg,leaf_spot_(159).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(11).jpg,leaf_spot_(11).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(140).jpg,leaf_spot_(140).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(31).jpg,leaf_spot_(31).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(13).jpg,leaf_spot_(13).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(23).jpg,leaf_spot_(23).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(73).jpg,leaf_spot_(73).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(118).jpg,leaf_spot_(118).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(97).jpg,leaf_spot_(97).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(78).jpg,leaf_spot_(78).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(55).jpg,leaf_spot_(55).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(61).jpg,leaf_spot_(61).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(19).jpg,leaf_spot_(19).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(104).jpg,leaf_spot_(104).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(48).jpg,leaf_spot_(48).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_01,dataset_01\original\Leaf_Spot\leaf_spot_(69).jpg,leaf_spot_(69).jpg,Leaf_Spot,Leaf_Spot,internal_test,in_distribution_evaluation
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00001.JPG,Dry Leaf00001.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00002.JPG,Dry Leaf00002.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00003.JPG,Dry Leaf00003.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00004.JPG,Dry Leaf00004.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00005.JPG,Dry Leaf00005.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00006.JPG,Dry Leaf00006.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00007.JPG,Dry Leaf00007.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00008.JPG,Dry Leaf00008.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00009.JPG,Dry Leaf00009.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00010.JPG,Dry Leaf00010.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00011.JPG,Dry Leaf00011.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00012.JPG,Dry Leaf00012.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00013.JPG,Dry Leaf00013.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00014.JPG,Dry Leaf00014.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00015.JPG,Dry Leaf00015.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00016.JPG,Dry Leaf00016.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00017.JPG,Dry Leaf00017.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00018.JPG,Dry Leaf00018.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00019.JPG,Dry Leaf00019.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00020.JPG,Dry Leaf00020.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00021.JPG,Dry Leaf00021.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00022.JPG,Dry Leaf00022.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00023.JPG,Dry Leaf00023.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00024.JPG,Dry Leaf00024.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00025.JPG,Dry Leaf00025.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00026.JPG,Dry Leaf00026.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00027.JPG,Dry Leaf00027.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00028.JPG,Dry Leaf00028.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00029.JPG,Dry Leaf00029.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00030.JPG,Dry Leaf00030.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00031.JPG,Dry Leaf00031.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00032.JPG,Dry Leaf00032.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00033.JPG,Dry Leaf00033.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00034.JPG,Dry Leaf00034.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00035.JPG,Dry Leaf00035.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00036.JPG,Dry Leaf00036.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00037.JPG,Dry Leaf00037.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00038.JPG,Dry Leaf00038.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00039.JPG,Dry Leaf00039.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00040.JPG,Dry Leaf00040.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00041.JPG,Dry Leaf00041.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00042.JPG,Dry Leaf00042.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00043.JPG,Dry Leaf00043.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00044.JPG,Dry Leaf00044.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00045.JPG,Dry Leaf00045.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00046.JPG,Dry Leaf00046.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00047.JPG,Dry Leaf00047.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00048.JPG,Dry Leaf00048.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00049.JPG,Dry Leaf00049.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00050.JPG,Dry Leaf00050.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00051.JPG,Dry Leaf00051.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00052.JPG,Dry Leaf00052.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00053.JPG,Dry Leaf00053.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00054.JPG,Dry Leaf00054.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00055.JPG,Dry Leaf00055.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00056.JPG,Dry Leaf00056.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00057.JPG,Dry Leaf00057.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00058.JPG,Dry Leaf00058.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00059.JPG,Dry Leaf00059.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00060.JPG,Dry Leaf00060.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00061.JPG,Dry Leaf00061.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00062.JPG,Dry Leaf00062.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00063.JPG,Dry Leaf00063.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00064.JPG,Dry Leaf00064.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00065.JPG,Dry Leaf00065.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00066.JPG,Dry Leaf00066.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00067.JPG,Dry Leaf00067.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00068.JPG,Dry Leaf00068.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00069.JPG,Dry Leaf00069.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00070.JPG,Dry Leaf00070.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00071.JPG,Dry Leaf00071.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00072.JPG,Dry Leaf00072.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00073.JPG,Dry Leaf00073.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00074.JPG,Dry Leaf00074.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00075.JPG,Dry Leaf00075.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00076.JPG,Dry Leaf00076.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00077.JPG,Dry Leaf00077.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00078.JPG,Dry Leaf00078.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00079.JPG,Dry Leaf00079.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00080.JPG,Dry Leaf00080.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00081.JPG,Dry Leaf00081.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00082.JPG,Dry Leaf00082.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00083.JPG,Dry Leaf00083.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00084.JPG,Dry Leaf00084.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00085.JPG,Dry Leaf00085.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00086.JPG,Dry Leaf00086.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00087.JPG,Dry Leaf00087.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00088.JPG,Dry Leaf00088.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00089.JPG,Dry Leaf00089.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00090.JPG,Dry Leaf00090.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00091.JPG,Dry Leaf00091.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00092.JPG,Dry Leaf00092.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00093.JPG,Dry Leaf00093.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00094.JPG,Dry Leaf00094.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00095.JPG,Dry Leaf00095.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00096.JPG,Dry Leaf00096.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00097.JPG,Dry Leaf00097.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00098.JPG,Dry Leaf00098.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00099.JPG,Dry Leaf00099.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00100.JPG,Dry Leaf00100.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00101.JPG,Dry Leaf00101.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00102.JPG,Dry Leaf00102.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00103.JPG,Dry Leaf00103.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00104.JPG,Dry Leaf00104.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00105.JPG,Dry Leaf00105.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00106.JPG,Dry Leaf00106.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00107.JPG,Dry Leaf00107.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00108.JPG,Dry Leaf00108.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00109.JPG,Dry Leaf00109.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00110.JPG,Dry Leaf00110.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00111.JPG,Dry Leaf00111.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00112.JPG,Dry Leaf00112.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00113.JPG,Dry Leaf00113.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00114.JPG,Dry Leaf00114.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00115.JPG,Dry Leaf00115.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00116.JPG,Dry Leaf00116.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
Dataset_02,dataset_02\original\Turmeric Plant Disease\Dry Leaf\Dry Leaf00117.JPG,Dry Leaf00117.JPG,Dry Leaf,Dry_Leaf,external_ood,out_of_distribution_robustness
