sample_id,dataset_source,filename,relative_path,label,binary_target,subcategory,split,role,md5_hash,file_size_bytes
DS01_TR_healthy_(100).jpg,Dataset_01_Clean,healthy_(100).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(100).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,12cecf76970b31112d09a066d66423fd,3773712
DS01_TR_healthy_(12).jpg,Dataset_01_Clean,healthy_(12).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(12).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,5562c8ab82364da4a8d8b7c9de2ea73e,3980302
DS01_TR_healthy_(52).jpg,Dataset_01_Clean,healthy_(52).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(52).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b7e8e91cdcccce736f54a529eb3c0048,4260191
DS01_TR_healthy_(10).jpg,Dataset_01_Clean,healthy_(10).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(10).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,6eea3ef26520289f9f79245ae7a4ac7a,3904832
DS01_TR_healthy_(113).jpg,Dataset_01_Clean,healthy_(113).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(113).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7cec02c07b2dc3b3ea66f04817ceb74a,4684368
DS01_TR_healthy_(79).jpg,Dataset_01_Clean,healthy_(79).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(79).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,133414172d3e94fc049dbbb6fe0da5d7,4292064
DS01_TR_healthy_(108).jpg,Dataset_01_Clean,healthy_(108).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(108).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,f119dd74dc206c41addd72254f6a7e80,3942434
DS01_TR_healthy_(140).jpg,Dataset_01_Clean,healthy_(140).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(140).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,9127594582de355ba4b14e69a446af3a,4741925
DS01_TR_healthy_(116).jpg,Dataset_01_Clean,healthy_(116).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(116).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b89848aeeb9593406696e3ae9edf744a,4069735
DS01_TR_healthy_(88).jpg,Dataset_01_Clean,healthy_(88).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(88).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,28f500f98fa9e03592f496d040d52d46,4449006
DS01_TR_healthy_(22).jpg,Dataset_01_Clean,healthy_(22).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(22).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,60700b180765924b4fdf00ab7d80b72e,3974083
DS01_TR_healthy_(28).jpg,Dataset_01_Clean,healthy_(28).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(28).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,aadac452ae5acd4bff197240ce7c9331,3996599
DS01_TR_healthy_(202).jpg,Dataset_01_Clean,healthy_(202).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(202).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,dc9ef7bf4b021e6f57672a26e4ed1d0f,3801487
DS01_TR_healthy_(39).jpg,Dataset_01_Clean,healthy_(39).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(39).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,d695252f83d2a59c4ec61d2fe0df9606,3880546
DS01_TR_healthy_(212).jpg,Dataset_01_Clean,healthy_(212).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(212).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,38a728e66aa78d564f173e22f276f874,3710895
DS01_TR_healthy_(75).jpg,Dataset_01_Clean,healthy_(75).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(75).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,c15a7a08c035bf4a71b1d3250d8f7060,4897895
DS01_TR_healthy_(185).jpg,Dataset_01_Clean,healthy_(185).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(185).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,5465b0ee85e5a94622f96318e257e6b8,3559643
DS01_TR_healthy_(20).jpg,Dataset_01_Clean,healthy_(20).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(20).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,55e733e6c58d7f87b77524281647cd47,3829662
DS01_TR_healthy_(136).jpg,Dataset_01_Clean,healthy_(136).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(136).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,15a2043903fa23b9c5a88a2ce41bbfc6,3871907
DS01_TR_healthy_(97).jpg,Dataset_01_Clean,healthy_(97).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(97).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,350c1f0b1b27313195b4622957dbaa19,3863392
DS01_TR_healthy_(69).jpg,Dataset_01_Clean,healthy_(69).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(69).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,ee85a46f7877d69fc1a72ba5a76262a3,3949492
DS01_TR_healthy_(184).jpg,Dataset_01_Clean,healthy_(184).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(184).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7e434f25c87cdd930f0591214d678fc3,3625494
DS01_TR_healthy_(149).jpg,Dataset_01_Clean,healthy_(149).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(149).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,4f9e39b2aeed79fb7555abaa3084b119,4319971
DS01_TR_healthy_(94).jpg,Dataset_01_Clean,healthy_(94).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(94).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,c1af12b471e2b0ef18cb2c30fc4e9b1f,4406942
DS01_TR_healthy_(36).jpg,Dataset_01_Clean,healthy_(36).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(36).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,58e1e84289c2fffbe4612e356f8983b2,3990335
DS01_TR_healthy_(176).jpg,Dataset_01_Clean,healthy_(176).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(176).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,d53ec7170fd0dcb36ec784856941e7bf,3740305
DS01_TR_healthy_(146).jpg,Dataset_01_Clean,healthy_(146).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(146).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,bb2adb3ef5252a4b3b11e0540637ebe6,4705625
DS01_TR_healthy_(45).jpg,Dataset_01_Clean,healthy_(45).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(45).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,c028b6e48c3b9c711b9a9db8e72c0df4,3987855
DS01_TR_healthy_(11).jpg,Dataset_01_Clean,healthy_(11).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(11).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,6f7778af9d586bb95838397977647caa,4009848
DS01_TR_healthy_(46).jpg,Dataset_01_Clean,healthy_(46).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(46).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,72100d6bc995f767448775f554eaac60,4217704
DS01_TR_healthy_(71).jpg,Dataset_01_Clean,healthy_(71).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(71).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,109cc8e869b58bb5e824de7ed5aa1d91,4689987
DS01_TR_healthy_(195).jpg,Dataset_01_Clean,healthy_(195).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(195).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,ebce32c4368142de33860d23cff315e1,3564141
DS01_TR_healthy_(29).jpg,Dataset_01_Clean,healthy_(29).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(29).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7865f44d221cd87d05cf5554fdfd136b,3900699
DS01_TR_healthy_(132).jpg,Dataset_01_Clean,healthy_(132).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(132).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,8eab712f6096eb86ebd2be09ddea0135,4129647
DS01_TR_healthy_(61).jpg,Dataset_01_Clean,healthy_(61).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(61).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,d82ac5106d77906a7e5d3aa3677f87e2,4012875
DS01_TR_healthy_(141).jpg,Dataset_01_Clean,healthy_(141).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(141).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,e89f25549a15128eaa4cbb89034aeab1,4050786
DS01_TR_healthy_(154).jpg,Dataset_01_Clean,healthy_(154).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(154).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b0e6bcfeba95569f10616666e9dd9d57,4385512
DS01_TR_healthy_(133).jpg,Dataset_01_Clean,healthy_(133).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(133).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,90ba1e95714223e8bc13ae3485234b06,4576105
DS01_TR_healthy_(122).jpg,Dataset_01_Clean,healthy_(122).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(122).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7907e539dfb874363f129078d2eb8a36,3894699
DS01_TR_healthy_(162).jpg,Dataset_01_Clean,healthy_(162).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(162).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,9a62dfe33875b0113a0f37410f888643,4443378
DS01_TR_healthy_(180).jpg,Dataset_01_Clean,healthy_(180).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(180).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,81b29e02d879ee6ac74c261fff052b29,3664080
DS01_TR_healthy_(35).jpg,Dataset_01_Clean,healthy_(35).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(35).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,625e18917fa75502992ce5a3423f4326,4039518
DS01_TR_healthy_(189).jpg,Dataset_01_Clean,healthy_(189).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(189).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,cdead4d03c5b5b172cc69fb435152f88,3771144
DS01_TR_healthy_(111).jpg,Dataset_01_Clean,healthy_(111).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(111).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,2b7ec0d92b3c7e51ac236f912e0d6bb7,4119847
DS01_TR_healthy_(54).jpg,Dataset_01_Clean,healthy_(54).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(54).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,582e22f11f7c90f2461eb6924053074e,4388023
DS01_TR_healthy_(106).jpg,Dataset_01_Clean,healthy_(106).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(106).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,d4cc8c001ea2f79adfa6409c6b9006be,4558706
DS01_TR_healthy_(198).jpg,Dataset_01_Clean,healthy_(198).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(198).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b98f72e59196b17766c2abe7ffa26f44,3739912
DS01_TR_healthy_(13).jpg,Dataset_01_Clean,healthy_(13).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(13).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,6575dad9efa15a4887db8246cb20279e,4037228
DS01_TR_healthy_(160).jpg,Dataset_01_Clean,healthy_(160).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(160).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,23f1d3950607c34de796b1cf65996133,4457425
DS01_TR_healthy_(213).jpg,Dataset_01_Clean,healthy_(213).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(213).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,cdb072f0b83a914dac37ed231b4b88b4,3611965
DS01_TR_healthy_(164).jpg,Dataset_01_Clean,healthy_(164).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(164).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,e24148da48cc05ef81d3a293881215b4,4544294
DS01_TR_healthy_(210).jpg,Dataset_01_Clean,healthy_(210).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(210).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,73bd03d5b2b00033a4226a683b39b4b6,3546646
DS01_TR_healthy_(182).jpg,Dataset_01_Clean,healthy_(182).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(182).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,e867772faaf0a308949b7d4e17678bde,3657244
DS01_TR_healthy_(72).jpg,Dataset_01_Clean,healthy_(72).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(72).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,1a8e3fd15b6819081036c20337449c4a,4667046
DS01_TR_healthy_(102).jpg,Dataset_01_Clean,healthy_(102).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(102).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,14bd95f402ebb4068b939f6ea88ed659,4518431
DS01_TR_healthy_(203).jpg,Dataset_01_Clean,healthy_(203).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(203).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,a6a25e2349eedec798bfec72d65c14a7,3717567
DS01_TR_healthy_(31).jpg,Dataset_01_Clean,healthy_(31).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(31).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,49ec4972c2f7624502f1604c816e39d1,3911422
DS01_TR_healthy_(209).jpg,Dataset_01_Clean,healthy_(209).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(209).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b70b0e249d873327a37c37b79493c18d,3676395
DS01_TR_healthy_(19).jpg,Dataset_01_Clean,healthy_(19).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(19).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,40a65cf8a8f9d6f60b6acc1d40081a2f,4029297
DS01_TR_healthy_(166).jpg,Dataset_01_Clean,healthy_(166).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(166).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,337fd8085715ae73263bc693fa685049,4251875
DS01_TR_healthy_(211).jpg,Dataset_01_Clean,healthy_(211).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(211).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,f8175493b6305872797b63e3ca53a5df,3570763
DS01_TR_healthy_(155).jpg,Dataset_01_Clean,healthy_(155).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(155).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,32d7bcf3e9f31f14cef90450b657180b,3860147
DS01_TR_healthy_(205).jpg,Dataset_01_Clean,healthy_(205).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(205).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7c67bc0710743e5561178b3d4413e902,3223869
DS01_TR_healthy_(130).jpg,Dataset_01_Clean,healthy_(130).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(130).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,271e4958578ff20bfc31af0c33302693,4121027
DS01_TR_healthy_(190).jpg,Dataset_01_Clean,healthy_(190).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(190).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,aa643c54bb2fd86a4e5726a8dfa64b99,3579302
DS01_TR_healthy_(129).jpg,Dataset_01_Clean,healthy_(129).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(129).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,072dea6a59b9ebbb518e677714519817,4193835
DS01_TR_healthy_(161).jpg,Dataset_01_Clean,healthy_(161).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(161).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,f8e9b13a3e87ca6495651ddbe9a0149f,4406474
DS01_TR_healthy_(37).jpg,Dataset_01_Clean,healthy_(37).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(37).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,d8a5bb4986908f7f1c8636736fbcd730,3897092
DS01_TR_healthy_(117).jpg,Dataset_01_Clean,healthy_(117).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(117).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,467f12f2a429c805bb16642d5cfdd6ff,3813694
DS01_TR_healthy_(9).jpg,Dataset_01_Clean,healthy_(9).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(9).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,39ea38bf436a528b9114bc56e02a836f,4013632
DS01_TR_healthy_(178).jpg,Dataset_01_Clean,healthy_(178).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(178).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,f040a674d5c4c917b40f21ade9235bf0,3655892
DS01_TR_healthy_(157).jpg,Dataset_01_Clean,healthy_(157).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(157).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,af2f3a3f89a13b46e26e166d37951f63,4531072
DS01_TR_healthy_(96).jpg,Dataset_01_Clean,healthy_(96).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(96).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,28d09659ce6565d5c6d8f0a525e26fbb,3933026
DS01_TR_healthy_(135).jpg,Dataset_01_Clean,healthy_(135).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(135).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,05c01bb84694cc1f1afeb99483a7b0c0,4185675
DS01_TR_healthy_(21).jpg,Dataset_01_Clean,healthy_(21).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(21).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,6e7cd635911272b08ca03e65d5e16cb8,3983274
DS01_TR_healthy_(70).jpg,Dataset_01_Clean,healthy_(70).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(70).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,5f482eb6e29502471cb8116943d029e5,4116713
DS01_TR_healthy_(194).jpg,Dataset_01_Clean,healthy_(194).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(194).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,980620b3bf222c1ab6c655a9be648e49,3755195
DS01_TR_healthy_(5).jpg,Dataset_01_Clean,healthy_(5).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(5).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,1dd93a65d98a07a459c50a10667bf28e,4048216
DS01_TR_healthy_(25).jpg,Dataset_01_Clean,healthy_(25).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(25).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,f579d37a63d5653f0a05af3ba914243e,4022934
DS01_TR_healthy_(112).jpg,Dataset_01_Clean,healthy_(112).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(112).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,7551606532e46aaf9d1293c1877a3c41,4250694
DS01_TR_healthy_(51).jpg,Dataset_01_Clean,healthy_(51).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(51).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,a54321d851fcdf85a164f7fe42a67508,4350727
DS01_TR_healthy_(82).jpg,Dataset_01_Clean,healthy_(82).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(82).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,ecbd64b50de6e629506521b43f01892e,4120708
DS01_TR_healthy_(89).jpg,Dataset_01_Clean,healthy_(89).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(89).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,b00d786f92507cce36b4157d940cbddf,4347772
DS01_TR_healthy_(152).jpg,Dataset_01_Clean,healthy_(152).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(152).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,dc25e5c2d998adad0dcaa38a95a60257,4525120
DS01_TR_healthy_(73).jpg,Dataset_01_Clean,healthy_(73).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(73).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,18cd9aa3457d2cd287311776baf2699c,4620179
DS01_TR_healthy_(119).jpg,Dataset_01_Clean,healthy_(119).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(119).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,4af9d6bf1b17c86066694e5f45e94844,3946391
DS01_TR_healthy_(201).jpg,Dataset_01_Clean,healthy_(201).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(201).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,4f61d751825ccc2c8536152c1346d82b,3677128
DS01_TR_healthy_(62).jpg,Dataset_01_Clean,healthy_(62).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(62).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,9f092d21bbd42368582af5b4563d964e,4517010
DS01_TR_healthy_(110).jpg,Dataset_01_Clean,healthy_(110).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(110).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,1424052bf42dd424320aca9083207351,4772552
DS01_TR_healthy_(32).jpg,Dataset_01_Clean,healthy_(32).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(32).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,8bd5e1d59d55c66dc35103b7216dbde8,4026024
DS01_TR_healthy_(66).jpg,Dataset_01_Clean,healthy_(66).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(66).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,99c0f0add9e5b184a87a2f74c1f72aa3,4024843
DS01_TR_healthy_(42).jpg,Dataset_01_Clean,healthy_(42).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(42).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,dcee123e842f31d55dc92a10f3d94156,4036884
DS01_TR_healthy_(56).jpg,Dataset_01_Clean,healthy_(56).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(56).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,1e4ccc698643f6cc07fbc482878806b2,4388634
DS01_TR_healthy_(197).jpg,Dataset_01_Clean,healthy_(197).jpg,turmeric_datasets\dataset_01\original\Healthy_Leaf\healthy_(197).jpg,turmeric_leaf,1,Healthy_Leaf,train,positive_train_turmeric_leaf,37b5cf301667eace80c2dee3c5104306,3760928
