image_A,image_B,dataset_A,dataset_B,duplicate_type,similarity_score,hamming_distance,class_A,class_B,sha256_A,sha256_B
healthy_(175).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
healthy_(175).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Dry_Leaf,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
healthy_(175).jpg,Dry Leaf00179.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,200dca98c8c3f3b9d0a8e0c4afbe44b6adeaa8bdbf03385c2c9485f8b0999b0e
healthy_(175).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
healthy_(175).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Leaf_Blotch,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
healthy_(175).jpg,Leaf Blotch00008.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,c8bc1c36431f8bba388e437313476fdb6e489866cef23a0f4993352654de43ea
healthy_(175).jpg,Leaf Blotch00010.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,3197e2822de599021d133b9768cc32b77177d96d791f65244880d4b84c54b147
healthy_(175).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
healthy_(175).jpg,Rhizome Disease Root00031.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,dedf2d9306dfb93c43063f67c4400508fe0bb5a6138b865bc0149e9e0602865b
healthy_(175).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Healthy_Leaf,Rhizome_Disease_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(175).jpg,Rhizome Healthy Root00029.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,3835df92135db2ba80f4dc67dd51d4ab10db2fd18fa835a53280dd4318d1c91a
healthy_(175).jpg,Rhizome Healthy Root00030.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,5ce7923d7a7e7b4bd048f205c90e9a9a8d400d2fd8cf48fec15ac85b74cc3468
healthy_(175).jpg,Rhizome Healthy Root00031.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,be1d95036007d6dc54776a298c8ed737b1c2ae0a0b8d9720d368b6fd64dfef46
healthy_(175).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
healthy_(175).jpg,Rhizome Healthy Root00292.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,0fcf7b1826e15adbff0cc25cb6b499e297fc3cfcf6d0ea3c400f0ba34ca9f4c5
healthy_(175).jpg,Rhizome Healthy Root00298.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,2783c1890cd370aeaac62205f04cd2f8e6dbd23c5f0a56b5e3406893bed3c47f
healthy_(175).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
healthy_(175).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,a9b38dda19704016cefb426c114bd17c02f40cccaf04813c276f9aacde154be5,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
healthy_(176).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,be8d08e380551bd610e04bc939d44891170dd08e9f1660b44677bd3231cecb3a,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
healthy_(178).jpg,Dry Leaf00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,28bf82643dc38c2eb1c8f959114cb8da1c3c6f7b271c20c426ff312bbd4cc023,bf51d86e769f79565126a609d7663982a5939e707036279be63053b07f71726b
healthy_(178).jpg,Leaf Blotch00006.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,28bf82643dc38c2eb1c8f959114cb8da1c3c6f7b271c20c426ff312bbd4cc023,b0975277450bc6f9f338542e47055ab8a8947999d4a87cd8e2097f23af27f392
healthy_(179).jpg,Dry Leaf00138.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,613f69bb92adba95f3d20697f85e6898a84db36cff5ef9c360f6efc6f374011b,48a137a521fcf8c5bf0f80670022143942508551f0f3047e9f590ff294fc2316
healthy_(18).jpg,Dry Leaf00122.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,f4c98e627b86f34d545dfa70f914b5a3482f9dac29e37e4277a46b7a042753b4
healthy_(18).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Leaf_Blotch,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
healthy_(18).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Leaf_Blotch,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
healthy_(18).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
healthy_(18).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Disease_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(18).jpg,Rhizome Healthy Root00106.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,792099df3f2fb91a62d25fc739635a820e6c5be3fb678f74f5b5b0d40f2c3209
healthy_(18).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
healthy_(18).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
healthy_(18).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,9ccd3b660cb91a23c441189c30aa731f19950b38302708112184e74269506199,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
healthy_(180).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Healthy_Leaf,Dry_Leaf,089c66a4669a07d2e8b0bf10101e2303f18dbfb5c6f66e0e4a365ded1f087946,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
healthy_(181).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,3c36558b38f2a417dfc4c87d0965c1d338a4827f12d52bc0bcad64dfcd2776a1,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
healthy_(181).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Healthy_Leaf,Dry_Leaf,3c36558b38f2a417dfc4c87d0965c1d338a4827f12d52bc0bcad64dfcd2776a1,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
healthy_(181).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,3c36558b38f2a417dfc4c87d0965c1d338a4827f12d52bc0bcad64dfcd2776a1,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
healthy_(181).jpg,Rhizome Disease Root00107.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,3c36558b38f2a417dfc4c87d0965c1d338a4827f12d52bc0bcad64dfcd2776a1,20764c6b0d747374c65cb38dc7b917de2cb9f7b1a2646232c20a1cb9569d8bed
healthy_(181).jpg,Rhizome Disease Root00109.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,3c36558b38f2a417dfc4c87d0965c1d338a4827f12d52bc0bcad64dfcd2776a1,f0c627b63b768afb39ae808c03bc62bcc065f94fbbbfb48b32fec6d423d28a8d
healthy_(182).jpg,Dry Leaf00049.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,f1bce603e48aba147e90fa2dfd658119373a33304d086513c2ed20757b28ea75,319d981af9df48246c86314c43f6489c9b8020dccdf45288eeeeef33f9cce8ad
healthy_(185).jpg,Rhizome Disease Root00112.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,7d328c4d9ab993c8f3f3635c135e32091d2698e005b55caced9f747c8b7d5369,91ae7035e064a6406120fc0ecaa788edd1c48a2b5f20f0c2337b08707f3fbe0f
healthy_(185).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,7d328c4d9ab993c8f3f3635c135e32091d2698e005b55caced9f747c8b7d5369,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(185).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,7d328c4d9ab993c8f3f3635c135e32091d2698e005b55caced9f747c8b7d5369,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
healthy_(188).jpg,Rhizome Disease Root00013.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,21cf8345ed100a841b7a850368009d2c00c762a158b01d5670952d09972231bd
healthy_(188).jpg,Rhizome Disease Root00031.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Disease_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,dedf2d9306dfb93c43063f67c4400508fe0bb5a6138b865bc0149e9e0602865b
healthy_(188).jpg,Rhizome Disease Root00109.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,f0c627b63b768afb39ae808c03bc62bcc065f94fbbbfb48b32fec6d423d28a8d
healthy_(188).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(188).jpg,Rhizome Healthy Root00172.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,edc68d95029d0702c151bb55825e48a559a18eea52be340a7c48f1729cca08f7
healthy_(188).jpg,Rhizome Healthy Root00173.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,47706a04449487505eb6bf9354a9d3c333c42c724b6c84d4da898ebb31e14afd
healthy_(188).jpg,Rhizome Healthy Root00198.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,f75cbe2cd44da07cc68eaaebaffb922a1335524c5554862ef4732a048388002c,dcd362ff05f693cd0d5729594d6880236cf0b71b68820e3fd5f3d65483ccde1a
healthy_(189).jpg,Dry Leaf00079.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,1f6e087d7212035df77783d7de4752f7700ec05b7df4e4a76f3f7282d7157451
healthy_(189).jpg,Dry Leaf00100.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Dry_Leaf,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,b59ac801dc168808d912a67b0bef41184f32dbaf6a28275e3499663538cb2fb2
healthy_(189).jpg,Dry Leaf00132.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,6ad1984ab2f5869d796580739ddc3fde3e5a24608a21d4b99e04304fa8f4d850
healthy_(189).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
healthy_(189).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Disease_Roots,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(189).jpg,Rhizome Healthy Root00107.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,fb4957a52f59047853717e801915d1647e5373882742b06d4a5e59931cc494b6,017cc054582ac4cf8d0e919aa024caa2617a290a63fbfbdb4d191d3865b199b3
healthy_(190).jpg,Dry Leaf00079.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,1f6e087d7212035df77783d7de4752f7700ec05b7df4e4a76f3f7282d7157451
healthy_(190).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
healthy_(190).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
healthy_(190).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=8,8,Healthy_Leaf,Rhizome_Disease_Roots,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(190).jpg,Rhizome Healthy Root00302.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,1b056c0bec593d0fb2c3b1ab4b9d24f80ed054d4ea4c181663cd9794f0288604
healthy_(190).jpg,Rhizome Healthy Root00303.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,a1fbb1976bf7ac49a5e734827096d4321df548e6cf32aae124146c6856513fcf,67b3e63120ef420e06cb311a4b97a1c1cb953fa026bae3e4e864d26264f1d837
healthy_(193).jpg,Dry Leaf00145.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,5151df9b9f1f0bc231c22746666a07287bfe569accf292b46de5f0e0a9b692a7,17b07c19e0a269fd5d0d9ab343b632df760ee8698ece73129a27cbc68f72a1ab
healthy_(193).jpg,Rhizome Disease Root00109.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,5151df9b9f1f0bc231c22746666a07287bfe569accf292b46de5f0e0a9b692a7,f0c627b63b768afb39ae808c03bc62bcc065f94fbbbfb48b32fec6d423d28a8d
healthy_(195).jpg,Dry Leaf00082.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,0fef36b29f2c7149a46f1781d1a4edbd110d22d5b39a80b27eba7248551a7943
healthy_(195).jpg,Dry Leaf00143.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Dry_Leaf,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,264aaf55af985e2d563adbfe4338e6d7666deb78327e547e536cc5a3f2933d56
healthy_(195).jpg,Leaf Blotch00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,a96b36433507af73e39df1d2ad9989e773b79c0d27ae1ebfbf5ecc18de823a07
healthy_(195).jpg,Leaf Blotch00005.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Leaf_Blotch,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,b5226d7c1649a14108ea4d4cb07f7891e66ce892f3f25536e7c1e20665c8d718
healthy_(195).jpg,Leaf Blotch00010.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Leaf_Blotch,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,3197e2822de599021d133b9768cc32b77177d96d791f65244880d4b84c54b147
healthy_(195).jpg,Rhizome Disease Root00004.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=7,7,Healthy_Leaf,Rhizome_Disease_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,6f6e64319c0d1bab197b171a1f9a7efdec00a918a246926057b9e33d25fb5eee
healthy_(195).jpg,Rhizome Disease Root00107.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Disease_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,20764c6b0d747374c65cb38dc7b917de2cb9f7b1a2646232c20a1cb9569d8bed
healthy_(195).jpg,Rhizome Disease Root00114.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,3a652734257559efc017044a527d4be6683a935a05e18c03b9115f80560df8be
healthy_(195).jpg,Rhizome Disease Root00176.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Disease_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,4f668ea4799377a46be43218163c55f7774abdc0b33fc941041410a16945444d
healthy_(195).jpg,Rhizome Healthy Root00197.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=10,10,Healthy_Leaf,Rhizome_Healthy_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,a80da83064e1b58fe8d6e41c454b32d0a111e01d0d2fbe1b50a6d5303b8cf8cb
healthy_(195).jpg,Rhizome Healthy Root00232.JPG,Dataset_01_jtttfbx342,Dataset_02_g46dvrcvwn,NEAR_DUPLICATE_PHASH,Hamming=9,9,Healthy_Leaf,Rhizome_Healthy_Roots,56b12b38c828067e470624f550cbf983c92d399afdcac7b97062bad6353734af,bc937e060206b7ac479f3eee51788f6e75bc98567118a529ef1b20784b1f366c
