image,source_class,mapped_class,image_type,evaluation_eligibility,exclusion_reason
Dry Leaf00057.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00058.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00058.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00059.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00059.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00060.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00060.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00061.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00061.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00062.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00062.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00063.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00063.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00064.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00064.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00065.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00065.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00066.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00066.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00067.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00067.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00068.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00068.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00069.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00069.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00070.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00070.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00071.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00071.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00072.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00072.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00073.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00073.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00074.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00074.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00075.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00075.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00076.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00076.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00077.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00077.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00078.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00078.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00079.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00079.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00080.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00080.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00081.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00081.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00082.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00082.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00083.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00083.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00084.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00084.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00085.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00085.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00086.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00086.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00087.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00087.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00088.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00088.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00089.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00089.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00090.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00090.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00091.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00091.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00092.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00092.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00093.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00093.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00094.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00094.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00095.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00095.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00096.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00096.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00097.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00097.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00098.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00098.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00099.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00099.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00100.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00100.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00101.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00101.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00102.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00102.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00103.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00103.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00104.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00104.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00105.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00105.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00106.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00106.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00107.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00107.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00108.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00108.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00109.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00109.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00110.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00110.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00111.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00111.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00112.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00112.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00113.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
Dry Leaf00113.JPG,Dry Leaf,Unmapped,whole_plant_senescent,EXCLUDED,Unmapped pathology / non-standard desiccated senescent foliage without specific pathogen annotation
